O_ID,D_ID,OD_Number,origin,destination,trips
10000203,10000100,2,10000203,10000100,2.0
10000203,10000101,2,10000203,10000101,2.0
10000203,10000105,1,10000203,10000105,1.0
10000203,10000107,8,10000203,10000107,8.0
10000203,10000111,2,10000203,10000111,2.0
10000203,10000113,2,10000203,10000113,2.0
10000203,10000114,8,10000203,10000114,8.0
10000203,10000115,2,10000203,10000115,2.0
10000203,10000116,1,10000203,10000116,1.0
10000203,10000117,21,10000203,10000117,21.0
10000203,10000119,2,10000203,10000119,2.0
10000203,10000120,2,10000203,10000120,2.0
10000203,10000124,2,10000203,10000124,2.0
10000203,10000125,12,10000203,10000125,12.0
10000203,10000128,1,10000203,10000128,1.0
10000203,10000131,1,10000203,10000131,1.0
10000203,10000134,1,10000203,10000134,1.0
10000203,10000136,2,10000203,10000136,2.0
10000203,10000141,1,10000203,10000141,1.0
10000203,10000151,1,10000203,10000151,1.0
10000203,10000152,1,10000203,10000152,1.0
10000203,10000156,1,10000203,10000156,1.0
10000203,10000158,2,10000203,10000158,2.0
10000203,10000160,1,10000203,10000160,1.0
10000203,10000161,6,10000203,10000161,6.0
10000203,10000163,6,10000203,10000163,6.0
10000203,10000164,1,10000203,10000164,1.0
10000203,10000165,4,10000203,10000165,4.0
10000203,10000166,84,10000203,10000166,84.0
10000203,10000168,5,10000203,10000168,5.0
10000203,10000170,1,10000203,10000170,1.0
10000203,10000171,1,10000203,10000171,1.0
10000203,10000177,2,10000203,10000177,2.0
10000203,10000181,1,10000203,10000181,1.0
10000203,10000182,5,10000203,10000182,5.0
10000203,10000184,3,10000203,10000184,3.0
10000203,10000185,5,10000203,10000185,5.0
10000203,10000186,13,10000203,10000186,13.0
10000203,10000187,2,10000203,10000187,2.0
10000203,10000189,1,10000203,10000189,1.0
10000203,10000190,4,10000203,10000190,4.0
10000203,10000191,2,10000203,10000191,2.0
10000203,10000194,3,10000203,10000194,3.0
10000203,10000195,1,10000203,10000195,1.0
10000203,10000198,1,10000203,10000198,1.0
10000203,10000201,4,10000203,10000201,4.0
10000203,10000203,18,10000203,10000203,18.0
10000203,10000204,1,10000203,10000204,1.0
10000203,10000207,1,10000203,10000207,1.0
10000203,10000209,8,10000203,10000209,8.0
10000203,10000210,1,10000203,10000210,1.0
10000203,10000211,1,10000203,10000211,1.0
10000203,10000212,3,10000203,10000212,3.0
10000203,10000213,18,10000203,10000213,18.0
10000203,10000214,2,10000203,10000214,2.0
10000203,10000216,4,10000203,10000216,4.0
10000203,10000217,9,10000203,10000217,9.0
10000203,10000219,1,10000203,10000219,1.0
10000203,10000220,2,10000203,10000220,2.0
10000203,10000222,1,10000203,10000222,1.0
10000203,10000225,1,10000203,10000225,1.0
10000203,10000226,3,10000203,10000226,3.0
10000203,10000227,1,10000203,10000227,1.0
10000203,10000229,2,10000203,10000229,2.0
10000203,10000231,1,10000203,10000231,1.0
10000203,10000232,5,10000203,10000232,5.0
10000203,10000234,1,10000203,10000234,1.0
10000203,10000235,1,10000203,10000235,1.0
10000203,10000236,14,10000203,10000236,14.0
10000203,10000237,2,10000203,10000237,2.0
10000203,10000238,15,10000203,10000238,15.0
10000203,10000241,1,10000203,10000241,1.0
10000203,10000242,3,10000203,10000242,3.0
10000203,10000243,1,10000203,10000243,1.0
10000203,10000244,1,10000203,10000244,1.0
10000203,10000245,2,10000203,10000245,2.0
10000203,10000246,2,10000203,10000246,2.0
10000203,10000249,8,10000203,10000249,8.0
10000203,10000250,1,10000203,10000250,1.0
10000203,10000254,2,10000203,10000254,2.0
10000203,10000256,8,10000203,10000256,8.0
10000203,10000257,3,10000203,10000257,3.0
10000203,10000263,3,10000203,10000263,3.0
10000203,10000264,2,10000203,10000264,2.0
10000203,10000266,16,10000203,10000266,16.0
10000203,10000267,44,10000203,10000267,44.0
10000203,10000268,5,10000203,10000268,5.0
10000203,10000269,25,10000203,10000269,25.0
10000203,10000270,4,10000203,10000270,4.0
10000203,10000271,3,10000203,10000271,3.0
10000203,10000273,2,10000203,10000273,2.0
10000203,10000279,2,10000203,10000279,2.0
10000203,10000281,57,10000203,10000281,57.0
10000203,10000282,1,10000203,10000282,1.0
10000203,10000284,3,10000203,10000284,3.0
10000203,10000285,1,10000203,10000285,1.0
10000203,10000286,3,10000203,10000286,3.0
10000203,10000288,3,10000203,10000288,3.0
10000203,10000289,3,10000203,10000289,3.0
10000203,10000291,6,10000203,10000291,6.0
10000203,10000292,1,10000203,10000292,1.0
10000203,10000293,1,10000203,10000293,1.0
10000203,10000295,3,10000203,10000295,3.0
10000203,10000297,1,10000203,10000297,1.0
10000203,10000298,1,10000203,10000298,1.0
10000203,10000299,1,10000203,10000299,1.0
10000203,10000301,11,10000203,10000301,11.0
10000203,10000302,1,10000203,10000302,1.0
10000203,10000304,1,10000203,10000304,1.0
10000203,10000305,1,10000203,10000305,1.0
10000203,10000307,1,10000203,10000307,1.0
10000203,10000308,1,10000203,10000308,1.0
10000203,10000313,3,10000203,10000313,3.0
10000203,10000314,1,10000203,10000314,1.0
10000203,10000316,1,10000203,10000316,1.0
10000203,10000318,2,10000203,10000318,2.0
10000203,10000321,1,10000203,10000321,1.0
10000203,10000322,1,10000203,10000322,1.0
10000203,10000326,4,10000203,10000326,4.0
10000203,10000327,1,10000203,10000327,1.0
10000204,10000001,1,10000204,10000001,1.0
10000204,10000004,6,10000204,10000004,6.0
10000204,10000006,6,10000204,10000006,6.0
10000204,10000008,4,10000204,10000008,4.0
10000204,10000009,17,10000204,10000009,17.0
10000204,10000010,10,10000204,10000010,10.0
10000204,10000011,2,10000204,10000011,2.0
10000204,10000012,2,10000204,10000012,2.0
10000204,10000014,1,10000204,10000014,1.0
10000204,10000015,10,10000204,10000015,10.0
10000204,10000017,1,10000204,10000017,1.0
10000204,10000018,1,10000204,10000018,1.0
10000204,10000020,1,10000204,10000020,1.0
10000204,10000021,7,10000204,10000021,7.0
10000204,10000025,18,10000204,10000025,18.0
10000204,10000027,2,10000204,10000027,2.0
10000204,10000034,1,10000204,10000034,1.0
10000204,10000037,10,10000204,10000037,10.0
10000204,10000039,10,10000204,10000039,10.0
10000204,10000041,5,10000204,10000041,5.0
10000204,10000046,1,10000204,10000046,1.0
10000204,10000047,2,10000204,10000047,2.0
10000204,10000051,1,10000204,10000051,1.0
10000204,10000052,2,10000204,10000052,2.0
10000204,10000054,3,10000204,10000054,3.0
10000204,10000055,4,10000204,10000055,4.0
10000204,10000059,1,10000204,10000059,1.0
10000204,10000065,1,10000204,10000065,1.0
10000204,10000070,6,10000204,10000070,6.0
10000204,10000074,31,10000204,10000074,31.0
10000204,10000075,1,10000204,10000075,1.0
10000204,10000076,4,10000204,10000076,4.0
10000204,10000077,1,10000204,10000077,1.0
10000204,10000079,8,10000204,10000079,8.0
10000204,10000080,2,10000204,10000080,2.0
10000204,10000082,2,10000204,10000082,2.0
10000204,10000085,8,10000204,10000085,8.0
10000204,10000086,24,10000204,10000086,24.0
10000204,10000087,13,10000204,10000087,13.0
10000204,10000088,2,10000204,10000088,2.0
10000204,10000089,1,10000204,10000089,1.0
10000204,10000091,9,10000204,10000091,9.0
10000204,10000093,2,10000204,10000093,2.0
10000204,10000097,5,10000204,10000097,5.0
10000204,10000099,1,10000204,10000099,1.0
10000204,10000101,2,10000204,10000101,2.0
10000204,10000105,2,10000204,10000105,2.0
10000204,10000107,3,10000204,10000107,3.0
10000204,10000112,1,10000204,10000112,1.0
10000204,10000113,2,10000204,10000113,2.0
10000204,10000114,2,10000204,10000114,2.0
10000204,10000116,1,10000204,10000116,1.0
10000204,10000117,13,10000204,10000117,13.0
10000204,10000124,2,10000204,10000124,2.0
10000204,10000125,2,10000204,10000125,2.0
10000204,10000128,1,10000204,10000128,1.0
10000204,10000129,9,10000204,10000129,9.0
10000204,10000136,1,10000204,10000136,1.0
10000204,10000138,4,10000204,10000138,4.0
10000204,10000139,2,10000204,10000139,2.0
10000204,10000140,1,10000204,10000140,1.0
10000204,10000142,5,10000204,10000142,5.0
10000204,10000144,2,10000204,10000144,2.0
10000204,10000155,3,10000204,10000155,3.0
10000204,10000158,1,10000204,10000158,1.0
10000204,10000162,1,10000204,10000162,1.0
10000204,10000163,3,10000204,10000163,3.0
10000204,10000165,4,10000204,10000165,4.0
10000204,10000166,90,10000204,10000166,90.0
10000204,10000168,4,10000204,10000168,4.0
10000204,10000170,2,10000204,10000170,2.0
10000204,10000172,1,10000204,10000172,1.0
10000204,10000177,5,10000204,10000177,5.0
10000204,10000179,1,10000204,10000179,1.0
10000204,10000182,6,10000204,10000182,6.0
10000204,10000186,6,10000204,10000186,6.0
10000204,10000187,1,10000204,10000187,1.0
10000204,10000188,2,10000204,10000188,2.0
10000204,10000189,2,10000204,10000189,2.0
10000204,10000190,2,10000204,10000190,2.0
10000204,10000191,2,10000204,10000191,2.0
10000204,10000193,1,10000204,10000193,1.0
10000204,10000198,2,10000204,10000198,2.0
10000204,10000199,1,10000204,10000199,1.0
10000204,10000201,5,10000204,10000201,5.0
10000204,10000203,2,10000204,10000203,2.0
10000204,10000204,8,10000204,10000204,8.0
10000204,10000209,9,10000204,10000209,9.0
10000204,10000210,1,10000204,10000210,1.0
10000204,10000212,9,10000204,10000212,9.0
10000204,10000213,8,10000204,10000213,8.0
10000204,10000214,1,10000204,10000214,1.0
10000204,10000216,1,10000204,10000216,1.0
10000204,10000217,13,10000204,10000217,13.0
10000204,10000220,4,10000204,10000220,4.0
10000204,10000221,1,10000204,10000221,1.0
10000204,10000222,2,10000204,10000222,2.0
10000204,10000225,2,10000204,10000225,2.0
10000204,10000226,2,10000204,10000226,2.0
10000204,10000227,7,10000204,10000227,7.0
10000204,10000228,1,10000204,10000228,1.0
10000204,10000232,7,10000204,10000232,7.0
10000204,10000233,1,10000204,10000233,1.0
10000204,10000235,1,10000204,10000235,1.0
10000204,10000236,4,10000204,10000236,4.0
10000204,10000238,4,10000204,10000238,4.0
10000204,10000243,3,10000204,10000243,3.0
10000204,10000246,2,10000204,10000246,2.0
10000204,10000249,5,10000204,10000249,5.0
10000204,10000250,1,10000204,10000250,1.0
10000204,10000253,3,10000204,10000253,3.0
10000204,10000254,1,10000204,10000254,1.0
10000204,10000256,2,10000204,10000256,2.0
10000204,10000257,3,10000204,10000257,3.0
10000204,10000259,1,10000204,10000259,1.0
10000204,10000260,3,10000204,10000260,3.0
10000204,10000262,1,10000204,10000262,1.0
10000204,10000263,3,10000204,10000263,3.0
10000204,10000266,21,10000204,10000266,21.0
10000204,10000267,42,10000204,10000267,42.0
10000204,10000268,2,10000204,10000268,2.0
10000204,10000269,5,10000204,10000269,5.0
10000204,10000270,5,10000204,10000270,5.0
10000204,10000273,1,10000204,10000273,1.0
10000204,10000280,2,10000204,10000280,2.0
10000204,10000281,30,10000204,10000281,30.0
10000204,10000283,3,10000204,10000283,3.0
10000204,10000284,2,10000204,10000284,2.0
10000204,10000286,4,10000204,10000286,4.0
10000204,10000287,7,10000204,10000287,7.0
10000204,10000288,2,10000204,10000288,2.0
10000204,10000290,2,10000204,10000290,2.0
10000204,10000292,4,10000204,10000292,4.0
10000204,10000293,1,10000204,10000293,1.0
10000204,10000294,1,10000204,10000294,1.0
10000204,10000298,4,10000204,10000298,4.0
10000204,10000299,1,10000204,10000299,1.0
10000204,10000301,9,10000204,10000301,9.0
10000204,10000302,3,10000204,10000302,3.0
10000204,10000304,3,10000204,10000304,3.0
10000204,10000305,1,10000204,10000305,1.0
10000204,10000306,2,10000204,10000306,2.0
10000204,10000315,2,10000204,10000315,2.0
10000204,10000318,3,10000204,10000318,3.0
10000204,10000323,1,10000204,10000323,1.0
10000204,10000325,1,10000204,10000325,1.0
10000205,10000004,2,10000205,10000004,2.0
10000205,10000005,1,10000205,10000005,1.0
10000205,10000006,2,10000205,10000006,2.0
10000205,10000008,5,10000205,10000008,5.0
10000205,10000009,33,10000205,10000009,33.0
10000205,10000010,7,10000205,10000010,7.0
10000205,10000011,6,10000205,10000011,6.0
10000205,10000012,5,10000205,10000012,5.0
10000205,10000013,1,10000205,10000013,1.0
10000205,10000015,3,10000205,10000015,3.0
10000205,10000016,1,10000205,10000016,1.0
10000205,10000017,1,10000205,10000017,1.0
10000205,10000018,1,10000205,10000018,1.0
10000205,10000019,2,10000205,10000019,2.0
10000205,10000020,3,10000205,10000020,3.0
10000205,10000021,7,10000205,10000021,7.0
10000205,10000025,5,10000205,10000025,5.0
10000205,10000026,7,10000205,10000026,7.0
10000205,10000028,1,10000205,10000028,1.0
10000205,10000033,2,10000205,10000033,2.0
10000205,10000034,6,10000205,10000034,6.0
10000205,10000036,3,10000205,10000036,3.0
10000205,10000037,3,10000205,10000037,3.0
10000205,10000038,2,10000205,10000038,2.0
10000205,10000039,4,10000205,10000039,4.0
10000205,10000041,2,10000205,10000041,2.0
10000205,10000042,2,10000205,10000042,2.0
10000205,10000043,1,10000205,10000043,1.0
10000205,10000044,1,10000205,10000044,1.0
10000205,10000046,1,10000205,10000046,1.0
10000205,10000050,3,10000205,10000050,3.0
10000205,10000052,4,10000205,10000052,4.0
10000205,10000054,3,10000205,10000054,3.0
10000205,10000055,6,10000205,10000055,6.0
10000205,10000057,4,10000205,10000057,4.0
10000205,10000062,3,10000205,10000062,3.0
10000205,10000063,1,10000205,10000063,1.0
10000205,10000069,2,10000205,10000069,2.0
10000205,10000070,17,10000205,10000070,17.0
10000205,10000071,2,10000205,10000071,2.0
10000205,10000073,9,10000205,10000073,9.0
10000205,10000074,24,10000205,10000074,24.0
10000205,10000076,3,10000205,10000076,3.0
10000205,10000077,6,10000205,10000077,6.0
10000205,10000078,1,10000205,10000078,1.0
10000205,10000079,1,10000205,10000079,1.0
10000205,10000084,1,10000205,10000084,1.0
10000205,10000085,7,10000205,10000085,7.0
10000205,10000086,11,10000205,10000086,11.0
10000205,10000087,13,10000205,10000087,13.0
10000205,10000091,4,10000205,10000091,4.0
10000205,10000094,1,10000205,10000094,1.0
10000205,10000097,1,10000205,10000097,1.0
10000205,10000100,4,10000205,10000100,4.0
10000205,10000101,4,10000205,10000101,4.0
10000205,10000105,4,10000205,10000105,4.0
10000205,10000107,1,10000205,10000107,1.0
10000205,10000112,1,10000205,10000112,1.0
10000205,10000113,2,10000205,10000113,2.0
10000205,10000115,4,10000205,10000115,4.0
10000205,10000116,2,10000205,10000116,2.0
10000205,10000117,7,10000205,10000117,7.0
10000205,10000120,1,10000205,10000120,1.0
10000205,10000123,1,10000205,10000123,1.0
10000205,10000124,3,10000205,10000124,3.0
10000205,10000125,7,10000205,10000125,7.0
10000205,10000126,1,10000205,10000126,1.0
10000205,10000129,8,10000205,10000129,8.0
10000205,10000130,1,10000205,10000130,1.0
10000205,10000134,4,10000205,10000134,4.0
10000205,10000136,3,10000205,10000136,3.0
10000205,10000138,2,10000205,10000138,2.0
10000205,10000139,5,10000205,10000139,5.0
10000205,10000141,1,10000205,10000141,1.0
10000205,10000144,2,10000205,10000144,2.0
10000205,10000149,1,10000205,10000149,1.0
10000205,10000152,1,10000205,10000152,1.0
10000205,10000155,3,10000205,10000155,3.0
10000205,10000163,1,10000205,10000163,1.0
10000205,10000165,4,10000205,10000165,4.0
10000205,10000166,73,10000205,10000166,73.0
10000205,10000168,1,10000205,10000168,1.0
10000205,10000170,1,10000205,10000170,1.0
10000205,10000171,2,10000205,10000171,2.0
10000205,10000172,1,10000205,10000172,1.0
10000205,10000174,1,10000205,10000174,1.0
10000205,10000175,2,10000205,10000175,2.0
10000205,10000176,2,10000205,10000176,2.0
10000205,10000177,2,10000205,10000177,2.0
10000205,10000181,1,10000205,10000181,1.0
10000205,10000182,5,10000205,10000182,5.0
10000205,10000185,1,10000205,10000185,1.0
10000205,10000186,4,10000205,10000186,4.0
10000205,10000189,5,10000205,10000189,5.0
10000205,10000190,1,10000205,10000190,1.0
10000205,10000191,1,10000205,10000191,1.0
10000205,10000198,2,10000205,10000198,2.0
10000205,10000205,8,10000205,10000205,8.0
10000205,10000206,1,10000205,10000206,1.0
10000205,10000209,7,10000205,10000209,7.0
10000205,10000211,2,10000205,10000211,2.0
10000205,10000212,6,10000205,10000212,6.0
10000205,10000216,2,10000205,10000216,2.0
10000205,10000217,5,10000205,10000217,5.0
10000205,10000219,2,10000205,10000219,2.0
10000205,10000232,2,10000205,10000232,2.0
10000205,10000235,2,10000205,10000235,2.0
10000205,10000236,2,10000205,10000236,2.0
10000205,10000238,1,10000205,10000238,1.0
10000205,10000243,1,10000205,10000243,1.0
10000205,10000246,2,10000205,10000246,2.0
10000205,10000249,2,10000205,10000249,2.0
10000205,10000253,1,10000205,10000253,1.0
10000205,10000256,2,10000205,10000256,2.0
10000205,10000257,3,10000205,10000257,3.0
10000205,10000258,1,10000205,10000258,1.0
10000205,10000259,6,10000205,10000259,6.0
10000205,10000262,4,10000205,10000262,4.0
10000205,10000263,3,10000205,10000263,3.0
10000205,10000264,8,10000205,10000264,8.0
10000205,10000265,7,10000205,10000265,7.0
10000205,10000266,11,10000205,10000266,11.0
10000205,10000267,20,10000205,10000267,20.0
10000205,10000268,4,10000205,10000268,4.0
10000205,10000269,5,10000205,10000269,5.0
10000205,10000270,3,10000205,10000270,3.0
10000205,10000273,4,10000205,10000273,4.0
10000205,10000278,4,10000205,10000278,4.0
10000205,10000279,5,10000205,10000279,5.0
10000205,10000281,31,10000205,10000281,31.0
10000205,10000282,2,10000205,10000282,2.0
10000205,10000283,1,10000205,10000283,1.0
10000205,10000284,7,10000205,10000284,7.0
10000205,10000286,6,10000205,10000286,6.0
10000205,10000287,2,10000205,10000287,2.0
10000205,10000288,5,10000205,10000288,5.0
10000205,10000290,2,10000205,10000290,2.0
10000205,10000291,3,10000205,10000291,3.0
10000205,10000292,3,10000205,10000292,3.0
10000205,10000293,1,10000205,10000293,1.0
10000205,10000295,1,10000205,10000295,1.0
10000205,10000296,4,10000205,10000296,4.0
10000205,10000298,2,10000205,10000298,2.0
10000205,10000301,3,10000205,10000301,3.0
10000205,10000302,2,10000205,10000302,2.0
10000205,10000305,2,10000205,10000305,2.0
10000205,10000313,3,10000205,10000313,3.0
10000205,10000314,1,10000205,10000314,1.0
10000205,10000322,1,10000205,10000322,1.0
10000205,10000323,1,10000205,10000323,1.0
10000205,10000325,1,10000205,10000325,1.0
10000205,10000326,1,10000205,10000326,1.0
10000206,10000000,1,10000206,10000000,1.0
10000206,10000003,1,10000206,10000003,1.0
10000206,10000006,3,10000206,10000006,3.0
10000206,10000009,12,10000206,10000009,12.0
10000206,10000010,5,10000206,10000010,5.0
10000206,10000011,3,10000206,10000011,3.0
10000206,10000012,3,10000206,10000012,3.0
10000206,10000013,2,10000206,10000013,2.0
10000206,10000015,2,10000206,10000015,2.0
10000206,10000017,1,10000206,10000017,1.0
10000206,10000021,5,10000206,10000021,5.0
10000206,10000023,1,10000206,10000023,1.0
10000206,10000025,13,10000206,10000025,13.0
10000206,10000027,1,10000206,10000027,1.0
10000206,10000028,3,10000206,10000028,3.0
10000206,10000032,1,10000206,10000032,1.0
10000206,10000033,2,10000206,10000033,2.0
10000206,10000034,4,10000206,10000034,4.0
10000206,10000037,4,10000206,10000037,4.0
10000206,10000039,2,10000206,10000039,2.0
10000206,10000041,1,10000206,10000041,1.0
10000206,10000046,1,10000206,10000046,1.0
10000206,10000047,1,10000206,10000047,1.0
10000206,10000048,1,10000206,10000048,1.0
10000206,10000049,1,10000206,10000049,1.0
10000206,10000052,5,10000206,10000052,5.0
10000206,10000057,2,10000206,10000057,2.0
10000206,10000060,1,10000206,10000060,1.0
10000206,10000062,1,10000206,10000062,1.0
10000206,10000070,12,10000206,10000070,12.0
10000206,10000071,1,10000206,10000071,1.0
10000206,10000073,13,10000206,10000073,13.0
10000206,10000074,27,10000206,10000074,27.0
10000206,10000076,1,10000206,10000076,1.0
10000206,10000080,1,10000206,10000080,1.0
10000206,10000084,1,10000206,10000084,1.0
10000206,10000085,4,10000206,10000085,4.0
10000206,10000086,13,10000206,10000086,13.0
10000206,10000087,6,10000206,10000087,6.0
10000206,10000088,3,10000206,10000088,3.0
10000206,10000089,1,10000206,10000089,1.0
10000206,10000091,1,10000206,10000091,1.0
10000206,10000093,1,10000206,10000093,1.0
10000206,10000097,1,10000206,10000097,1.0
10000206,10000098,1,10000206,10000098,1.0
10000206,10000101,1,10000206,10000101,1.0
10000206,10000105,1,10000206,10000105,1.0
10000206,10000107,6,10000206,10000107,6.0
10000206,10000110,1,10000206,10000110,1.0
10000206,10000111,1,10000206,10000111,1.0
10000206,10000112,1,10000206,10000112,1.0
10000206,10000113,6,10000206,10000113,6.0
10000206,10000114,2,10000206,10000114,2.0
10000206,10000117,13,10000206,10000117,13.0
10000206,10000118,2,10000206,10000118,2.0
10000206,10000122,1,10000206,10000122,1.0
10000206,10000124,4,10000206,10000124,4.0
10000206,10000128,1,10000206,10000128,1.0
10000206,10000129,1,10000206,10000129,1.0
10000206,10000131,1,10000206,10000131,1.0
10000206,10000136,1,10000206,10000136,1.0
10000206,10000138,6,10000206,10000138,6.0
10000206,10000139,2,10000206,10000139,2.0
10000206,10000141,2,10000206,10000141,2.0
10000206,10000142,1,10000206,10000142,1.0
10000206,10000146,1,10000206,10000146,1.0
10000206,10000149,1,10000206,10000149,1.0
10000206,10000150,1,10000206,10000150,1.0
10000206,10000154,1,10000206,10000154,1.0
10000206,10000155,1,10000206,10000155,1.0
10000206,10000158,1,10000206,10000158,1.0
10000206,10000160,2,10000206,10000160,2.0
10000206,10000161,1,10000206,10000161,1.0
10000206,10000165,3,10000206,10000165,3.0
10000206,10000166,41,10000206,10000166,41.0
10000206,10000168,8,10000206,10000168,8.0
10000206,10000170,1,10000206,10000170,1.0
10000206,10000171,6,10000206,10000171,6.0
10000206,10000177,2,10000206,10000177,2.0
10000206,10000182,5,10000206,10000182,5.0
10000206,10000186,3,10000206,10000186,3.0
10000206,10000189,2,10000206,10000189,2.0
10000206,10000191,2,10000206,10000191,2.0
10000206,10000193,1,10000206,10000193,1.0
10000206,10000194,1,10000206,10000194,1.0
10000206,10000201,1,10000206,10000201,1.0
10000206,10000209,2,10000206,10000209,2.0
10000206,10000212,4,10000206,10000212,4.0
10000206,10000213,2,10000206,10000213,2.0
10000206,10000217,4,10000206,10000217,4.0
10000206,10000218,1,10000206,10000218,1.0
10000206,10000227,1,10000206,10000227,1.0
10000206,10000235,1,10000206,10000235,1.0
10000206,10000236,4,10000206,10000236,4.0
10000206,10000238,2,10000206,10000238,2.0
10000206,10000241,2,10000206,10000241,2.0
10000206,10000243,1,10000206,10000243,1.0
10000206,10000244,1,10000206,10000244,1.0
10000206,10000253,2,10000206,10000253,2.0
10000206,10000256,9,10000206,10000256,9.0
10000206,10000263,4,10000206,10000263,4.0
10000206,10000264,2,10000206,10000264,2.0
10000206,10000266,15,10000206,10000266,15.0
10000206,10000267,20,10000206,10000267,20.0
10000206,10000268,1,10000206,10000268,1.0
10000206,10000269,7,10000206,10000269,7.0
10000206,10000270,12,10000206,10000270,12.0
10000206,10000272,1,10000206,10000272,1.0
10000206,10000273,2,10000206,10000273,2.0
10000206,10000279,2,10000206,10000279,2.0
10000206,10000281,26,10000206,10000281,26.0
10000206,10000282,1,10000206,10000282,1.0
10000206,10000283,2,10000206,10000283,2.0
10000206,10000284,1,10000206,10000284,1.0
10000206,10000286,5,10000206,10000286,5.0
10000206,10000289,5,10000206,10000289,5.0
10000206,10000290,2,10000206,10000290,2.0
10000206,10000292,2,10000206,10000292,2.0
10000206,10000293,2,10000206,10000293,2.0
10000206,10000295,1,10000206,10000295,1.0
10000206,10000298,1,10000206,10000298,1.0
10000206,10000301,3,10000206,10000301,3.0
10000206,10000302,1,10000206,10000302,1.0
10000206,10000304,1,10000206,10000304,1.0
10000206,10000311,1,10000206,10000311,1.0
10000206,10000313,1,10000206,10000313,1.0
10000206,10000323,1,10000206,10000323,1.0
10000207,10000002,1,10000207,10000002,1.0
10000207,10000003,1,10000207,10000003,1.0
10000207,10000004,6,10000207,10000004,6.0
10000207,10000006,4,10000207,10000006,4.0
10000207,10000008,4,10000207,10000008,4.0
10000207,10000009,23,10000207,10000009,23.0
10000207,10000010,9,10000207,10000010,9.0
10000207,10000011,3,10000207,10000011,3.0
10000207,10000013,2,10000207,10000013,2.0
10000207,10000015,2,10000207,10000015,2.0
10000207,10000018,2,10000207,10000018,2.0
10000207,10000019,1,10000207,10000019,1.0
10000207,10000020,3,10000207,10000020,3.0
10000207,10000021,4,10000207,10000021,4.0
10000207,10000022,2,10000207,10000022,2.0
10000207,10000025,19,10000207,10000025,19.0
10000207,10000026,1,10000207,10000026,1.0
10000207,10000027,1,10000207,10000027,1.0
10000207,10000028,6,10000207,10000028,6.0
10000207,10000033,2,10000207,10000033,2.0
10000207,10000034,1,10000207,10000034,1.0
10000207,10000035,1,10000207,10000035,1.0
10000207,10000036,1,10000207,10000036,1.0
10000207,10000037,6,10000207,10000037,6.0
10000207,10000038,1,10000207,10000038,1.0
10000207,10000039,3,10000207,10000039,3.0
10000207,10000041,1,10000207,10000041,1.0
10000207,10000044,1,10000207,10000044,1.0
10000207,10000047,1,10000207,10000047,1.0
10000207,10000048,3,10000207,10000048,3.0
10000207,10000049,5,10000207,10000049,5.0
10000207,10000052,9,10000207,10000052,9.0
10000207,10000055,4,10000207,10000055,4.0
10000207,10000057,6,10000207,10000057,6.0
10000207,10000059,1,10000207,10000059,1.0
10000207,10000062,5,10000207,10000062,5.0
10000207,10000063,2,10000207,10000063,2.0
10000207,10000064,3,10000207,10000064,3.0
10000207,10000065,1,10000207,10000065,1.0
10000207,10000066,1,10000207,10000066,1.0
10000207,10000070,14,10000207,10000070,14.0
10000207,10000073,6,10000207,10000073,6.0
10000207,10000074,18,10000207,10000074,18.0
10000207,10000075,1,10000207,10000075,1.0
10000207,10000076,2,10000207,10000076,2.0
10000207,10000077,1,10000207,10000077,1.0
10000207,10000085,10,10000207,10000085,10.0
10000207,10000086,5,10000207,10000086,5.0
10000207,10000087,10,10000207,10000087,10.0
10000207,10000089,3,10000207,10000089,3.0
10000207,10000090,1,10000207,10000090,1.0
10000207,10000091,5,10000207,10000091,5.0
10000207,10000092,2,10000207,10000092,2.0
10000207,10000096,1,10000207,10000096,1.0
10000207,10000098,2,10000207,10000098,2.0
10000207,10000101,3,10000207,10000101,3.0
10000207,10000102,1,10000207,10000102,1.0
10000207,10000103,1,10000207,10000103,1.0
10000207,10000105,1,10000207,10000105,1.0
10000207,10000107,4,10000207,10000107,4.0
10000207,10000109,1,10000207,10000109,1.0
10000207,10000115,6,10000207,10000115,6.0
10000207,10000116,1,10000207,10000116,1.0
10000207,10000117,15,10000207,10000117,15.0
10000207,10000119,1,10000207,10000119,1.0
10000207,10000121,2,10000207,10000121,2.0
10000207,10000123,1,10000207,10000123,1.0
10000207,10000124,6,10000207,10000124,6.0
10000207,10000125,5,10000207,10000125,5.0
10000207,10000128,1,10000207,10000128,1.0
10000207,10000130,1,10000207,10000130,1.0
10000207,10000134,1,10000207,10000134,1.0
10000207,10000137,1,10000207,10000137,1.0
10000207,10000138,3,10000207,10000138,3.0
10000207,10000139,1,10000207,10000139,1.0
10000207,10000141,1,10000207,10000141,1.0
10000207,10000142,1,10000207,10000142,1.0
10000207,10000150,1,10000207,10000150,1.0
10000207,10000151,3,10000207,10000151,3.0
10000207,10000152,1,10000207,10000152,1.0
10000207,10000155,3,10000207,10000155,3.0
10000207,10000156,2,10000207,10000156,2.0
10000207,10000158,1,10000207,10000158,1.0
10000207,10000159,1,10000207,10000159,1.0
10000207,10000161,4,10000207,10000161,4.0
10000207,10000162,2,10000207,10000162,2.0
10000207,10000163,4,10000207,10000163,4.0
10000207,10000164,1,10000207,10000164,1.0
10000207,10000165,4,10000207,10000165,4.0
10000207,10000166,83,10000207,10000166,83.0
